,away_team_id,floodlit_name,home_team_id,team1_abbreviation,team2_abbreviation,batting_position,innings_number,runs,fours,sixes,description,age,name,position,ground_name,avgtemp_c,maxwind_kph,Total_Fifties,condition,Total_Hundreds,Avg_Balls_Faced,Avg_Strike_Rate,Total_Fours_mean,Total_Sixes_mean,Total_runs
0,4346.0,day/night match,4342.0,PBKS,MI,0.0,1,0.0,0.0,0.0,Right-hand bat,31.0,KL Rahul,WBT,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",25.3,13.2,23.0,Patchy rain possible,3.0,31.04,122.75139999999999,3.74,2.06,43.98
1,4346.0,day/night match,4342.0,PBKS,MI,1.0,2,71.0,6.0,1.0,Right-hand bat,31.0,KL Rahul,WBT,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",25.3,13.2,23.0,Patchy rain possible,3.0,31.04,122.75139999999999,3.74,2.06,43.98
2,4342.0,night match,4345.0,RR,PBKS,1.0,1,4.0,1.0,0.0,Right-hand bat,31.0,KL Rahul,WBT,"Sawai Mansingh Stadium, Jaipur",25.9,21.4,23.0,Moderate rain at times,3.0,31.04,122.75139999999999,3.74,2.06,43.98
3,4342.0,night match,4345.0,RR,PBKS,0.0,2,0.0,0.0,0.0,Right-hand bat,31.0,KL Rahul,WBT,"Sawai Mansingh Stadium, Jaipur",25.9,21.4,23.0,Moderate rain at times,3.0,31.04,122.75139999999999,3.74,2.06,43.98
4,4344.0,night match,4342.0,PBKS,DC,1.0,1,15.0,2.0,1.0,Right-hand bat,31.0,KL Rahul,WBT,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",24.0,17.3,23.0,Sunny,3.0,31.04,122.75139999999999,3.74,2.06,43.98
5,4344.0,night match,4342.0,PBKS,DC,0.0,2,0.0,0.0,0.0,Right-hand bat,31.0,KL Rahul,WBT,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",24.0,17.3,23.0,Sunny,3.0,31.04,122.75139999999999,3.74,2.06,43.98
6,5143.0,night match,4342.0,PBKS,SRH,0.0,1,0.0,0.0,0.0,Right-hand bat,31.0,KL Rahul,WBT,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",25.8,13.3,23.0,Moderate rain at times,3.0,31.04,122.75139999999999,3.74,2.06,43.98
7,5143.0,night match,4342.0,PBKS,SRH,1.0,2,71.0,7.0,1.0,Right-hand bat,31.0,KL Rahul,WBT,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",25.8,13.3,23.0,Moderate rain at times,3.0,31.04,122.75139999999999,3.74,2.06,43.98
8,4342.0,night match,4346.0,MI,PBKS,1.0,1,100.0,6.0,6.0,Right-hand bat,31.0,KL Rahul,WBT,"Wankhede Stadium, Mumbai",29.6,20.2,23.0,Sunny,3.0,31.04,122.75139999999999,3.74,2.06,43.98
9,4342.0,night match,4346.0,MI,PBKS,0.0,2,0.0,0.0,0.0,Right-hand bat,31.0,KL Rahul,WBT,"Wankhede Stadium, Mumbai",29.6,20.2,23.0,Sunny,3.0,31.04,122.75139999999999,3.74,2.06,43.98
10,4342.0,night match,5143.0,SRH,PBKS,0.0,1,0.0,0.0,0.0,Right-hand bat,31.0,KL Rahul,WBT,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",35.5,20.2,23.0,Sunny,3.0,31.04,122.75139999999999,3.74,2.06,43.98
11,4342.0,night match,5143.0,SRH,PBKS,1.0,2,79.0,4.0,5.0,Right-hand bat,31.0,KL Rahul,WBT,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",35.5,20.2,23.0,Sunny,3.0,31.04,122.75139999999999,3.74,2.06,43.98
12,4342.0,night match,4340.0,RCB,PBKS,0.0,1,0.0,0.0,0.0,Right-hand bat,31.0,KL Rahul,WBT,"M Chinnaswamy Stadium, Bangalore",28.9,20.5,23.0,Partly cloudy,3.0,31.04,122.75139999999999,3.74,2.06,43.98
13,4342.0,night match,4340.0,RCB,PBKS,1.0,2,42.0,7.0,1.0,Right-hand bat,31.0,KL Rahul,WBT,"M Chinnaswamy Stadium, Bangalore",28.9,20.5,23.0,Partly cloudy,3.0,31.04,122.75139999999999,3.74,2.06,43.98
14,4341.0,night match,4342.0,PBKS,KKR,2.0,1,2.0,0.0,0.0,Right-hand bat,31.0,KL Rahul,WBT,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",29.6,15.1,23.0,Sunny,3.0,31.04,122.75139999999999,3.74,2.06,43.98
15,4341.0,night match,4342.0,PBKS,KKR,0.0,2,0.0,0.0,0.0,Right-hand bat,31.0,KL Rahul,WBT,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",29.6,15.1,23.0,Sunny,3.0,31.04,122.75139999999999,3.74,2.06,43.98
16,4343.0,day/night match,4342.0,PBKS,CSK,0.0,1,0.0,0.0,0.0,Right-hand bat,31.0,KL Rahul,WBT,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",30.2,22.3,23.0,Sunny,3.0,31.04,122.75139999999999,3.74,2.06,43.98
17,4343.0,day/night match,4342.0,PBKS,CSK,1.0,2,71.0,7.0,5.0,Right-hand bat,31.0,KL Rahul,WBT,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",30.2,22.3,23.0,Sunny,3.0,31.04,122.75139999999999,3.74,2.06,43.98
18,4344.0,day/night match,4342.0,PBKS,DC,0.0,1,0.0,0.0,0.0,Right-hand bat,31.0,KL Rahul,WBT,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",26.0,14.4,23.0,Moderate rain at times,3.0,31.04,122.75139999999999,3.74,2.06,43.98
19,4344.0,day/night match,4342.0,PBKS,DC,1.0,2,51.0,6.0,4.0,Right-hand bat,31.0,KL Rahul,WBT,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",26.0,14.4,23.0,Moderate rain at times,3.0,31.04,122.75139999999999,3.74,2.06,43.98
20,4342.0,day/night match,4341.0,KKR,PBKS,0.0,1,0.0,0.0,0.0,Right-hand bat,31.0,KL Rahul,WBT,"Eden Gardens, Kolkata",30.9,26.3,23.0,Patchy rain possible,3.0,31.04,122.75139999999999,3.74,2.06,43.98
21,4342.0,day/night match,4341.0,KKR,PBKS,1.0,2,60.0,9.0,2.0,Right-hand bat,31.0,KL Rahul,WBT,"Eden Gardens, Kolkata",30.9,26.3,23.0,Patchy rain possible,3.0,31.04,122.75139999999999,3.74,2.06,43.98
22,4342.0,night match,5143.0,SRH,PBKS,0.0,1,0.0,0.0,0.0,Right-hand bat,31.0,KL Rahul,WBT,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",33.0,13.7,23.0,Heavy rain at times,3.0,31.04,122.75139999999999,3.74,2.06,43.98
23,4342.0,night match,5143.0,SRH,PBKS,1.0,2,32.0,4.0,1.0,Right-hand bat,31.0,KL Rahul,WBT,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",33.0,13.7,23.0,Heavy rain at times,3.0,31.04,122.75139999999999,3.74,2.06,43.98
24,4342.0,night match,4344.0,DC,PBKS,1.0,1,23.0,3.0,1.0,Right-hand bat,31.0,KL Rahul,WBT,"Feroz Shah Kotla, Delhi",31.2,18.7,23.0,Sunny,3.0,31.04,122.75139999999999,3.74,2.06,43.98
25,4342.0,night match,4344.0,DC,PBKS,0.0,2,0.0,0.0,0.0,Right-hand bat,31.0,KL Rahul,WBT,"Feroz Shah Kotla, Delhi",31.2,18.7,23.0,Sunny,3.0,31.04,122.75139999999999,3.74,2.06,43.98
26,4345.0,night match,4342.0,PBKS,RR,0.0,1,0.0,0.0,0.0,Right-hand bat,31.0,KL Rahul,WBT,"Holkar Cricket Stadium, Indore",35.7,23.8,23.0,Sunny,3.0,31.04,122.75139999999999,3.74,2.06,43.98
27,4345.0,night match,4342.0,PBKS,RR,1.0,2,84.0,7.0,3.0,Right-hand bat,31.0,KL Rahul,WBT,"Holkar Cricket Stadium, Indore",35.7,23.8,23.0,Sunny,3.0,31.04,122.75139999999999,3.74,2.06,43.98
28,4342.0,night match,4345.0,RR,PBKS,0.0,1,0.0,0.0,0.0,Right-hand bat,31.0,KL Rahul,WBT,"Sawai Mansingh Stadium, Jaipur",32.4,22.0,23.0,Heavy rain at times,3.0,31.04,122.75139999999999,3.74,2.06,43.98
29,4342.0,night match,4345.0,RR,PBKS,1.0,2,95.0,11.0,2.0,Right-hand bat,31.0,KL Rahul,WBT,"Sawai Mansingh Stadium, Jaipur",32.4,22.0,23.0,Heavy rain at times,3.0,31.04,122.75139999999999,3.74,2.06,43.98
30,4342.0,night match,4346.0,MI,PBKS,0.0,1,0.0,0.0,0.0,Right-hand bat,31.0,KL Rahul,WBT,"Wankhede Stadium, Mumbai",30.6,20.0,23.0,Sunny,3.0,31.04,122.75139999999999,3.74,2.06,43.98
31,4342.0,night match,4346.0,MI,PBKS,1.0,2,94.0,10.0,3.0,Right-hand bat,31.0,KL Rahul,WBT,"Wankhede Stadium, Mumbai",30.6,20.0,23.0,Sunny,3.0,31.04,122.75139999999999,3.74,2.06,43.98
32,4342.0,night match,4343.0,CSK,PBKS,1.0,1,7.0,1.0,0.0,Right-hand bat,31.0,KL Rahul,WBT,"Maharashtra Cricket Association Stadium, Pune",29.3,21.1,23.0,Sunny,3.0,31.04,122.75139999999999,3.74,2.06,43.98
33,4342.0,night match,4343.0,CSK,PBKS,0.0,2,0.0,0.0,0.0,Right-hand bat,31.0,KL Rahul,WBT,"Maharashtra Cricket Association Stadium, Pune",29.3,21.1,23.0,Sunny,3.0,31.04,122.75139999999999,3.74,2.06,43.98
34,4343.0,night match,4342.0,PBKS,CSK,1.0,1,5.0,1.0,0.0,Right-hand bat,31.0,KL Rahul,WBT,"Wankhede Stadium, Mumbai",28.5,20.9,23.0,Sunny,3.0,31.04,122.75139999999999,3.74,2.06,43.98
35,4343.0,night match,4342.0,PBKS,CSK,0.0,2,0.0,0.0,0.0,Right-hand bat,31.0,KL Rahul,WBT,"Wankhede Stadium, Mumbai",28.5,20.9,23.0,Sunny,3.0,31.04,122.75139999999999,3.74,2.06,43.98
36,4340.0,night match,4342.0,PBKS,RCB,1.0,1,18.0,2.0,1.0,Right-hand bat,31.0,KL Rahul,WBT,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",27.9,19.9,23.0,Moderate rain at times,3.0,31.04,122.75139999999999,3.74,2.06,43.98
37,4340.0,night match,4342.0,PBKS,RCB,0.0,2,0.0,0.0,0.0,Right-hand bat,31.0,KL Rahul,WBT,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",27.9,19.9,23.0,Moderate rain at times,3.0,31.04,122.75139999999999,3.74,2.06,43.98
38,4342.0,night match,4345.0,RR,PBKS,1.0,1,91.0,7.0,5.0,Right-hand bat,31.0,KL Rahul,WBT,"Wankhede Stadium, Mumbai",29.4,21.5,23.0,Sunny,3.0,31.04,122.75139999999999,3.74,2.06,43.98
39,4342.0,night match,4345.0,RR,PBKS,0.0,2,0.0,0.0,0.0,Right-hand bat,31.0,KL Rahul,WBT,"Wankhede Stadium, Mumbai",29.4,21.5,23.0,Sunny,3.0,31.04,122.75139999999999,3.74,2.06,43.98
40,5143.0,day/night match,4342.0,PBKS,SRH,1.0,1,4.0,0.0,0.0,Right-hand bat,31.0,KL Rahul,WBT,"MA Chidambaram Stadium, Chepauk, Chennai",29.9,26.7,23.0,Sunny,3.0,31.04,122.75139999999999,3.74,2.06,43.98
41,5143.0,day/night match,4342.0,PBKS,SRH,0.0,2,0.0,0.0,0.0,Right-hand bat,31.0,KL Rahul,WBT,"MA Chidambaram Stadium, Chepauk, Chennai",29.9,26.7,23.0,Sunny,3.0,31.04,122.75139999999999,3.74,2.06,43.98
42,4346.0,night match,4342.0,PBKS,MI,0.0,1,0.0,0.0,0.0,Right-hand bat,31.0,KL Rahul,WBT,"MA Chidambaram Stadium, Chepauk, Chennai",29.9,24.4,23.0,Patchy rain possible,3.0,31.04,122.75139999999999,3.74,2.06,43.98
43,4346.0,night match,4342.0,PBKS,MI,1.0,2,60.0,3.0,3.0,Right-hand bat,31.0,KL Rahul,WBT,"MA Chidambaram Stadium, Chepauk, Chennai",29.9,24.4,23.0,Patchy rain possible,3.0,31.04,122.75139999999999,3.74,2.06,43.98
44,4342.0,night match,4344.0,DC,PBKS,1.0,1,61.0,7.0,2.0,Right-hand bat,31.0,KL Rahul,WBT,"Wankhede Stadium, Mumbai",30.3,23.2,23.0,Sunny,3.0,31.04,122.75139999999999,3.74,2.06,43.98
45,4342.0,night match,4344.0,DC,PBKS,0.0,2,0.0,0.0,0.0,Right-hand bat,31.0,KL Rahul,WBT,"Wankhede Stadium, Mumbai",30.3,23.2,23.0,Sunny,3.0,31.04,122.75139999999999,3.74,2.06,43.98
46,6903.0,day/night match,4346.0,MI,LSG,1.0,1,103.0,9.0,5.0,Right-hand bat,31.0,KL Rahul,WBT,"Brabourne Stadium, Mumbai",28.3,17.6,23.0,Sunny,3.0,31.04,122.75139999999999,3.74,2.06,43.98
47,6903.0,day/night match,4346.0,MI,LSG,0.0,2,0.0,0.0,0.0,Right-hand bat,31.0,KL Rahul,WBT,"Brabourne Stadium, Mumbai",28.3,17.6,23.0,Sunny,3.0,31.04,122.75139999999999,3.74,2.06,43.98
48,4346.0,night match,6903.0,LSG,MI,2.0,1,103.0,12.0,4.0,Right-hand bat,31.0,KL Rahul,WBT,"Wankhede Stadium, Mumbai",31.3,20.4,23.0,Sunny,3.0,31.04,122.75139999999999,3.74,2.06,43.98
49,4346.0,night match,6903.0,LSG,MI,0.0,2,0.0,0.0,0.0,Right-hand bat,31.0,KL Rahul,WBT,"Wankhede Stadium, Mumbai",31.3,20.4,23.0,Sunny,3.0,31.04,122.75139999999999,3.74,2.06,43.98
50,6903.0,night match,4342.0,PBKS,LSG,2.0,1,6.0,1.0,0.0,Right-hand bat,31.0,KL Rahul,WBT,"Maharashtra Cricket Association Stadium, Pune",31.3,20.7,23.0,Sunny,3.0,31.04,122.75139999999999,3.74,2.06,43.98
51,6903.0,night match,4342.0,PBKS,LSG,0.0,2,0.0,0.0,0.0,Right-hand bat,31.0,KL Rahul,WBT,"Maharashtra Cricket Association Stadium, Pune",31.3,20.7,23.0,Sunny,3.0,31.04,122.75139999999999,3.74,2.06,43.98
52,4341.0,night match,6903.0,LSG,KKR,2.0,1,0.0,0.0,0.0,Right-hand bat,31.0,KL Rahul,WBT,"Maharashtra Cricket Association Stadium, Pune",30.2,20.9,23.0,Sunny,3.0,31.04,122.75139999999999,3.74,2.06,43.98
53,4341.0,night match,6903.0,LSG,KKR,0.0,2,0.0,0.0,0.0,Right-hand bat,31.0,KL Rahul,WBT,"Maharashtra Cricket Association Stadium, Pune",30.2,20.9,23.0,Sunny,3.0,31.04,122.75139999999999,3.74,2.06,43.98
54,4342.0,night match,4341.0,KKR,PBKS,0.0,1,0.0,0.0,0.0,Right-hand bat,31.0,KL Rahul,WBT,"Eden Gardens, Kolkata",28.2,14.0,23.0,Sunny,3.0,31.04,122.75139999999999,3.74,2.06,43.98
55,4342.0,night match,4341.0,KKR,PBKS,1.0,2,1.0,0.0,0.0,Right-hand bat,31.0,KL Rahul,WBT,"Eden Gardens, Kolkata",28.2,14.0,23.0,Sunny,3.0,31.04,122.75139999999999,3.74,2.06,43.98
56,4341.0,night match,4342.0,PBKS,KKR,1.0,1,19.0,2.0,1.0,Right-hand bat,31.0,KL Rahul,WBT,"Narendra Modi Stadium, Ahmedabad",35.6,13.3,23.0,Partly cloudy,3.0,31.04,122.75139999999999,3.74,2.06,43.98
57,4341.0,night match,4342.0,PBKS,KKR,0.0,2,0.0,0.0,0.0,Right-hand bat,31.0,KL Rahul,WBT,"Narendra Modi Stadium, Ahmedabad",35.6,13.3,23.0,Partly cloudy,3.0,31.04,122.75139999999999,3.74,2.06,43.98
58,4340.0,night match,4342.0,PBKS,RCB,1.0,1,91.0,7.0,5.0,Right-hand bat,31.0,KL Rahul,WBT,"Narendra Modi Stadium, Ahmedabad",34.0,16.2,23.0,Partly cloudy,3.0,31.04,122.75139999999999,3.74,2.06,43.98
59,4340.0,night match,4342.0,PBKS,RCB,0.0,2,0.0,0.0,0.0,Right-hand bat,31.0,KL Rahul,WBT,"Narendra Modi Stadium, Ahmedabad",34.0,16.2,23.0,Partly cloudy,3.0,31.04,122.75139999999999,3.74,2.06,43.98
60,4343.0,night match,6903.0,LSG,CSK,0.0,1,0.0,0.0,0.0,Right-hand bat,31.0,KL Rahul,WBT,"Brabourne Stadium, Mumbai",28.2,19.4,23.0,Sunny,3.0,31.04,122.75139999999999,3.74,2.06,43.98
61,4343.0,night match,6903.0,LSG,CSK,1.0,2,40.0,2.0,3.0,Right-hand bat,31.0,KL Rahul,WBT,"Brabourne Stadium, Mumbai",28.2,19.4,23.0,Sunny,3.0,31.04,122.75139999999999,3.74,2.06,43.98
62,6903.0,night match,5143.0,SRH,LSG,1.0,1,68.0,6.0,1.0,Right-hand bat,31.0,KL Rahul,WBT,"Dr DY Patil Sports Academy, Mumbai",29.0,19.8,23.0,Sunny,3.0,31.04,122.75139999999999,3.74,2.06,43.98
63,6903.0,night match,5143.0,SRH,LSG,0.0,2,0.0,0.0,0.0,Right-hand bat,31.0,KL Rahul,WBT,"Dr DY Patil Sports Academy, Mumbai",29.0,19.8,23.0,Sunny,3.0,31.04,122.75139999999999,3.74,2.06,43.98
64,6903.0,night match,6904.0,GT,LSG,1.0,1,0.0,0.0,0.0,Right-hand bat,31.0,KL Rahul,WBT,"Wankhede Stadium, Mumbai",29.9,20.9,23.0,Sunny,3.0,31.04,122.75139999999999,3.74,2.06,43.98
65,6903.0,night match,6904.0,GT,LSG,0.0,2,0.0,0.0,0.0,Right-hand bat,31.0,KL Rahul,WBT,"Wankhede Stadium, Mumbai",29.9,20.9,23.0,Sunny,3.0,31.04,122.75139999999999,3.74,2.06,43.98
66,4344.0,night match,6903.0,LSG,DC,0.0,1,0.0,0.0,0.0,Right-hand bat,31.0,KL Rahul,WBT,"Dr DY Patil Sports Academy, Mumbai",30.4,23.0,23.0,Sunny,3.0,31.04,122.75139999999999,3.74,2.06,43.98
67,4344.0,night match,6903.0,LSG,DC,1.0,2,24.0,1.0,1.0,Right-hand bat,31.0,KL Rahul,WBT,"Dr DY Patil Sports Academy, Mumbai",30.4,23.0,23.0,Sunny,3.0,31.04,122.75139999999999,3.74,2.06,43.98
68,6903.0,night match,4345.0,RR,LSG,0.0,1,0.0,0.0,0.0,Right-hand bat,31.0,KL Rahul,WBT,"Wankhede Stadium, Mumbai",29.2,16.9,23.0,Sunny,3.0,31.04,122.75139999999999,3.74,2.06,43.98
69,6903.0,night match,4345.0,RR,LSG,1.0,2,0.0,0.0,0.0,Right-hand bat,31.0,KL Rahul,WBT,"Wankhede Stadium, Mumbai",29.2,16.9,23.0,Sunny,3.0,31.04,122.75139999999999,3.74,2.06,43.98
70,4340.0,night match,6903.0,LSG,RCB,0.0,1,0.0,0.0,0.0,Right-hand bat,31.0,KL Rahul,WBT,"Dr DY Patil Sports Academy, Mumbai",30.3,20.2,23.0,Sunny,3.0,31.04,122.75139999999999,3.74,2.06,43.98
71,4340.0,night match,6903.0,LSG,RCB,2.0,2,30.0,3.0,1.0,Right-hand bat,31.0,KL Rahul,WBT,"Dr DY Patil Sports Academy, Mumbai",30.3,20.2,23.0,Sunny,3.0,31.04,122.75139999999999,3.74,2.06,43.98
72,6903.0,day/night match,4344.0,DC,LSG,2.0,1,77.0,4.0,5.0,Right-hand bat,31.0,KL Rahul,WBT,"Wankhede Stadium, Mumbai",29.3,21.2,23.0,Sunny,3.0,31.04,122.75139999999999,3.74,2.06,43.98
73,6903.0,day/night match,4344.0,DC,LSG,0.0,2,0.0,0.0,0.0,Right-hand bat,31.0,KL Rahul,WBT,"Wankhede Stadium, Mumbai",29.3,21.2,23.0,Sunny,3.0,31.04,122.75139999999999,3.74,2.06,43.98
74,6904.0,night match,6903.0,LSG,GT,0.0,1,0.0,0.0,0.0,Right-hand bat,31.0,KL Rahul,WBT,"Maharashtra Cricket Association Stadium, Pune",28.8,22.3,23.0,Patchy rain possible,3.0,31.04,122.75139999999999,3.74,2.06,43.98
75,6904.0,night match,6903.0,LSG,GT,2.0,2,8.0,1.0,0.0,Right-hand bat,31.0,KL Rahul,WBT,"Maharashtra Cricket Association Stadium, Pune",28.8,22.3,23.0,Patchy rain possible,3.0,31.04,122.75139999999999,3.74,2.06,43.98
76,4345.0,night match,6903.0,LSG,RR,0.0,1,0.0,0.0,0.0,Right-hand bat,31.0,KL Rahul,WBT,"Brabourne Stadium, Mumbai",29.8,20.9,23.0,Overcast,3.0,31.04,122.75139999999999,3.74,2.06,43.98
77,4345.0,night match,6903.0,LSG,RR,2.0,2,10.0,0.0,1.0,Right-hand bat,31.0,KL Rahul,WBT,"Brabourne Stadium, Mumbai",29.8,20.9,23.0,Overcast,3.0,31.04,122.75139999999999,3.74,2.06,43.98
78,4340.0,night match,6903.0,LSG,RCB,0.0,1,0.0,0.0,0.0,Right-hand bat,31.0,KL Rahul,WBT,"Eden Gardens, Kolkata",30.7,17.7,23.0,Moderate or heavy rain shower,3.0,31.04,122.75139999999999,3.74,2.06,43.98
79,4340.0,night match,6903.0,LSG,RCB,2.0,2,79.0,3.0,5.0,Right-hand bat,31.0,KL Rahul,WBT,"Eden Gardens, Kolkata",30.7,17.7,23.0,Moderate or heavy rain shower,3.0,31.04,122.75139999999999,3.74,2.06,43.98
80,6903.0,night match,4341.0,KKR,LSG,2.0,1,68.0,3.0,4.0,Right-hand bat,31.0,KL Rahul,WBT,"Dr DY Patil Sports Academy, Mumbai",30.1,20.9,23.0,Partly cloudy,3.0,31.04,122.75139999999999,3.74,2.06,43.98
81,6903.0,night match,4341.0,KKR,LSG,0.0,2,0.0,0.0,0.0,Right-hand bat,31.0,KL Rahul,WBT,"Dr DY Patil Sports Academy, Mumbai",30.1,20.9,23.0,Partly cloudy,3.0,31.04,122.75139999999999,3.74,2.06,43.98
82,4345.0,night match,4342.0,PBKS,RR,1.0,1,52.0,3.0,2.0,Right-hand bat,31.0,KL Rahul,WBT,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",24.8,19.0,23.0,Patchy rain possible,3.0,31.04,122.75139999999999,3.74,2.06,43.98
83,4345.0,night match,4342.0,PBKS,RR,0.0,2,0.0,0.0,0.0,Right-hand bat,31.0,KL Rahul,WBT,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",24.8,19.0,23.0,Patchy rain possible,3.0,31.04,122.75139999999999,3.74,2.06,43.98
84,4342.0,night match,4344.0,DC,PBKS,1.0,1,12.0,1.0,1.0,Right-hand bat,31.0,KL Rahul,WBT,"Feroz Shah Kotla, Delhi",29.2,9.5,23.0,Sunny,3.0,31.04,122.75139999999999,3.74,2.06,43.98
85,4342.0,night match,4344.0,DC,PBKS,0.0,2,0.0,0.0,0.0,Right-hand bat,31.0,KL Rahul,WBT,"Feroz Shah Kotla, Delhi",29.2,9.5,23.0,Sunny,3.0,31.04,122.75139999999999,3.74,2.06,43.98
86,4342.0,night match,4340.0,RCB,PBKS,1.0,1,47.0,2.0,4.0,Right-hand bat,31.0,KL Rahul,WBT,"M Chinnaswamy Stadium, Bengaluru",28.2,18.4,23.0,Sunny,3.0,31.04,122.75139999999999,3.74,2.06,43.98
87,4342.0,night match,4340.0,RCB,PBKS,0.0,2,0.0,0.0,0.0,Right-hand bat,31.0,KL Rahul,WBT,"M Chinnaswamy Stadium, Bengaluru",28.2,18.4,23.0,Sunny,3.0,31.04,122.75139999999999,3.74,2.06,43.98
88,4343.0,night match,4342.0,PBKS,CSK,1.0,1,37.0,7.0,0.0,Right-hand bat,31.0,KL Rahul,WBT,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",28.1,19.1,23.0,Partly cloudy,3.0,31.04,122.75139999999999,3.74,2.06,43.98
89,4343.0,night match,4342.0,PBKS,CSK,0.0,2,0.0,0.0,0.0,Right-hand bat,31.0,KL Rahul,WBT,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",28.1,19.1,23.0,Partly cloudy,3.0,31.04,122.75139999999999,3.74,2.06,43.98
90,5143.0,night match,4342.0,PBKS,SRH,1.0,1,18.0,3.0,0.0,Right-hand bat,31.0,KL Rahul,WBT,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",28.5,16.6,23.0,Heavy rain at times,3.0,31.04,122.75139999999999,3.74,2.06,43.98
91,5143.0,night match,4342.0,PBKS,SRH,0.0,2,0.0,0.0,0.0,Right-hand bat,31.0,KL Rahul,WBT,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",28.5,16.6,23.0,Heavy rain at times,3.0,31.04,122.75139999999999,3.74,2.06,43.98
92,4346.0,night match,4342.0,PBKS,MI,1.0,1,24.0,1.0,2.0,Right-hand bat,31.0,KL Rahul,WBT,"Holkar Cricket Stadium, Indore",34.2,22.7,23.0,Sunny,3.0,31.04,122.75139999999999,3.74,2.06,43.98
93,4346.0,night match,4342.0,PBKS,MI,0.0,2,0.0,0.0,0.0,Right-hand bat,31.0,KL Rahul,WBT,"Holkar Cricket Stadium, Indore",34.2,22.7,23.0,Sunny,3.0,31.04,122.75139999999999,3.74,2.06,43.98
94,4341.0,day/night match,4342.0,PBKS,KKR,0.0,1,0.0,0.0,0.0,Right-hand bat,31.0,KL Rahul,WBT,"Holkar Cricket Stadium, Indore",36.2,24.5,23.0,Sunny,3.0,31.04,122.75139999999999,3.74,2.06,43.98
95,4341.0,day/night match,4342.0,PBKS,KKR,1.0,2,66.0,2.0,7.0,Right-hand bat,31.0,KL Rahul,WBT,"Holkar Cricket Stadium, Indore",36.2,24.5,23.0,Sunny,3.0,31.04,122.75139999999999,3.74,2.06,43.98
96,4340.0,night match,4342.0,PBKS,RCB,1.0,1,21.0,0.0,3.0,Right-hand bat,31.0,KL Rahul,WBT,"Holkar Cricket Stadium, Indore",35.6,20.9,23.0,Sunny,3.0,31.04,122.75139999999999,3.74,2.06,43.98
97,4340.0,night match,4342.0,PBKS,RCB,0.0,2,0.0,0.0,0.0,Right-hand bat,31.0,KL Rahul,WBT,"Holkar Cricket Stadium, Indore",35.6,20.9,23.0,Sunny,3.0,31.04,122.75139999999999,3.74,2.06,43.98
98,4342.0,day/night match,4343.0,CSK,PBKS,0.0,1,0.0,0.0,0.0,Right-hand bat,31.0,KL Rahul,WBT,"MA Chidambaram Stadium, Chepauk, Chennai",29.4,21.6,23.0,Sunny,3.0,31.04,122.75139999999999,3.74,2.06,43.98
99,4342.0,day/night match,4343.0,CSK,PBKS,1.0,2,55.0,3.0,1.0,Right-hand bat,31.0,KL Rahul,WBT,"MA Chidambaram Stadium, Chepauk, Chennai",29.4,21.6,23.0,Sunny,3.0,31.04,122.75139999999999,3.74,2.06,43.98
100,4346.0,day/night match,4342.0,PBKS,MI,0.0,1,0.0,0.0,0.0,Right-arm offbreak,44.0,Chris Gayle,AR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",25.3,13.2,16.0,Patchy rain possible,2.0,22.0,129.35875,2.96875,2.15625,32.375
101,4346.0,day/night match,4342.0,PBKS,MI,0.0,1,0.0,0.0,0.0,Left-hand bat,44.0,Chris Gayle,AR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",25.3,13.2,16.0,Patchy rain possible,2.0,22.0,129.35875,2.96875,2.15625,32.375
102,4346.0,day/night match,4342.0,PBKS,MI,2.0,2,40.0,3.0,4.0,Right-arm offbreak,44.0,Chris Gayle,AR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",25.3,13.2,16.0,Patchy rain possible,2.0,22.0,129.35875,2.96875,2.15625,32.375
